UID-2004,65,6.2,10,0
UID-2004,430,290.0,15,1
UID-2004,95,25.5,12,0
UID-2004,700,900.0,11,1
UID-2004,72,11.5,15,0
UID-2004,98,20.2,12,1
UID-2004,108,28.5,10,1
UID-2004,62,5.8,12,0
UID-2004,415,265.2,10,1
UID-2004,78,11.5,15,0
UID-2004,122,35.5,10,1
UID-2004,355,117.9,11,1
UID-2004,68,6.8,12,0
UID-2004,615,565.0,10,1
UID-2004,295,61.2,15,1
UID-2004,88,18.0,11,0
UID-2004,515,325.5,14,1
UID-2004,98,22.5,14,0
UID-2004,235,66.0,10,1
UID-2004,195,56.4,12,1
UID-2004,70,6.8,10,0
UID-2004,445,305.0,15,1
UID-2004,100,26.8,12,0
UID-2004,715,915.0,11,1
UID-2004,78,12.5,14,0
UID-2004,265,91.0,10,1
UID-2004,230,69.5,10,1
UID-2004,100,23.5,12,0
UID-2004,410,260.2,10,1
UID-2004,70,10.5,15,0
UID-2004,118,43.0,10,1
UID-2004,350,111.9,11,1
UID-2004,62,6.0,12,0
UID-2004,610,560.0,10,1
UID-2004,290,53.2,15,1
UID-2004,80,13.2,11,0
UID-2004,510,320.5,14,1
UID-2004,90,19.2,14,0
UID-2004,225,62.5,10,1
UID-2004,190,54.8,12,1
UID-2004,68,6.5,10,0
UID-2004,435,295.0,15,1
UID-2004,98,26.0,12,0
UID-2004,705,905.0,11,1
UID-2004,75,11.8,15,0
UID-2004,100,20.8,12,1
UID-2014,110,29.0,10,1
UID-2014,65,6.0,12,0
UID-2014,420,270.2,10,1
UID-2014,80,11.8,15,0
UID-2014,125,36.0,10,1
UID-2014,360,118.9,11,1
UID-2014,70,7.0,12,0
UID-2014,620,570.0,10,1
UID-2014,300,62.2,15,1
UID-2014,90,18.5,11,0
UID-2014,520,330.5,14,1
UID-2014,100,23.0,14,0
UID-2014,240,67.0,10,1
UID-2014,200,57.4,12,1
UID-2014,72,7.0,10,0
UID-2014,450,310.0,15,1
UID-2014,102,27.2,12,0
UID-2014,720,920.0,11,1
UID-2014,80,12.8,14,0
UID-2014,270,92.0,10,1
UID-2014,235,70.5,10,1
UID-2014,102,24.0,12,0
UID-2014,415,265.2,10,1
UID-2014,72,10.8,15,0
UID-2014,120,44.0,10,1
UID-2014,355,112.9,11,1
UID-2014,65,6.2,12,0
UID-2014,615,565.0,10,1
UID-2014,295,54.2,15,1
UID-2014,82,13.5,11,0
UID-2014,515,325.5,14,1
UID-2014,92,19.5,14,0
UID-2014,230,63.5,10,1
UID-2014,195,55.8,12,1
UID-2014,70,6.8,10,0
UID-2014,440,300.0,15,1
UID-2014,100,26.5,12,0
UID-2014,710,910.0,11,1
UID-2014,78,12.2,15,0
UID-2014,102,21.2,12,1
UID-2014,112,29.5,10,1
UID-2014,68,6.2,12,0
UID-2014,425,275.2,10,1
UID-2014,82,12.2,15,0
UID-2014,128,36.5,10,1
UID-2014,365,119.9,11,1
UID-2014,72,7.2,12,0
UID-2014,625,575.0,10,1
UID-2014,305,63.2,15,1
UID-2014,92,19.0,11,0
UID-2014,525,335.5,14,1
UID-2014,102,23.5,14,0
UID-2014,245,68.0,10,1
UID-2014,205,58.4,12,1
UID-2014,75,7.2,10,0
UID-2014,455,315.0,15,1
UID-2014,105,27.8,12,0
UID-2014,725,925.0,11,1
UID-2014,82,13.2,14,0
UID-2014,275,93.0,10,1
UID-2014,240,71.5,10,1
UID-2014,105,24.5,12,0
UID-2014,420,270.2,10,1
UID-2014,75,11.2,15,0
UID-2014,122,45.0,10,1
UID-2014,360,113.9,11,1
UID-2014,68,6.5,12,0
UID-2014,620,570.0,10,1
UID-2014,300,55.2,15,1
UID-2014,85,13.8,11,0
UID-2014,520,330.5,14,1
UID-2014,95,19.8,14,0
UID-2014,235,64.5,10,1
UID-2014,200,56.8,12,1
UID-2014,72,7.0,10,0
UID-2014,445,305.0,15,1
UID-2014,102,27.0,12,0
UID-2014,715,915.0,11,1
UID-2014,80,12.5,15,0
UID-2014,105,21.8,12,1
UID-2014,115,30.0,10,1
UID-2014,70,6.5,12,0
UID-2014,430,280.2,10,1
UID-2014,85,12.5,15,0
UID-2014,130,37.0,10,1
UID-2014,370,120.9,11,1
UID-2014,75,7.5,12,0
UID-2014,630,580.0,10,1
UID-2014,310,64.2,15,1
UID-2014,95,19.5,11,0
UID-2014,530,340.5,14,1
UID-2014,105,24.0,14,0
UID-2014,250,69.0,10,1
UID-2014,210,59.4,12,1
UID-2014,78,7.5,10,0
UID-2014,460,320.0,15,1
UID-2014,108,28.2,12,0
UID-2014,730,930.0,11,1
UID-2014,85,13.5,14,0
UID-2014,280,94.0,10,1
UID-2014,245,72.5,10,1
UID-2014,108,25.0,12,0
UID-2014,425,275.2,10,1
UID-2014,78,11.5,15,0
UID-2014,125,46.0,10,1
UID-2014,365,114.9,11,1
UID-2014,70,6.8,12,0
UID-2014,625,575.0,10,1
UID-2014,305,56.2,15,1
UID-2014,88,14.2,11,0
UID-2014,525,335.5,14,1
UID-2014,98,20.2,14,0
UID-2014,240,65.5,10,1
UID-2014,205,57.8,12,1
UID-2014,75,7.2,10,0
UID-2014,450,310.0,15,1
UID-2014,105,27.5,12,0
UID-2014,720,920.0,11,1
UID-2014,82,12.8,15,0
UID-2014,108,22.2,12,1
UID-2014,118,30.5,10,1
UID-2014,72,6.8,12,0
UID-2014,435,285.2,10,1
UID-2014,88,12.8,15,0
UID-2014,132,37.5,10,1
UID-2014,375,121.9,11,1
UID-2014,78,7.8,12,0
UID-2014,635,585.0,10,1
UID-2014,315,65.2,15,1
UID-2014,98,20.0,11,0
UID-2014,535,345.5,14,1
UID-2014,108,24.5,14,0
UID-2014,255,70.0,10,1
UID-2014,215,60.4,12,1
UID-2014,80,7.8,10,0
UID-2014,465,325.0,15,1
UID-2014,110,28.8,12,0
UID-2014,735,935.0,11,1
UID-2014,88,13.8,14,0
UID-2014,285,95.0,10,1
